date,indicator_name,category,region,refresh,close
2021-12-14,EUR/USD,FX,Global,daily,1.1267
2021-12-15,EUR/USD,FX,Global,daily,1.1261
2021-12-16,EUR/USD,FX,Global,daily,1.1309
2021-12-17,EUR/USD,FX,Global,daily,1.1277
2021-12-20,EUR/USD,FX,Global,daily,1.1298
2021-12-21,EUR/USD,FX,Global,daily,1.1272
2021-12-22,EUR/USD,FX,Global,daily,1.1324
2021-12-23,EUR/USD,FX,Global,daily,1.132
2021-12-27,EUR/USD,FX,Global,daily,1.1329
2021-12-28,EUR/USD,FX,Global,daily,1.1314
2021-12-29,EUR/USD,FX,Global,daily,1.1337
2021-12-30,EUR/USD,FX,Global,daily,1.1318
2021-01-04,Semiconductor Index (SOX),Semiconductor,United States,daily,2783.21
2021-01-05,Semiconductor Index (SOX),Semiconductor,United States,daily,2837.17
2021-01-06,Semiconductor Index (SOX),Semiconductor,United States,daily,2827.96
2021-01-07,Semiconductor Index (SOX),Semiconductor,United States,daily,2937.0
2021-01-08,Semiconductor Index (SOX),Semiconductor,United States,daily,2936.47
2021-01-11,Semiconductor Index (SOX),Semiconductor,United States,daily,2969.92
2021-01-12,Semiconductor Index (SOX),Semiconductor,United States,daily,2988.02
2021-01-13,Semiconductor Index (SOX),Semiconductor,United States,daily,2991.95
2021-01-14,Semiconductor Index (SOX),Semiconductor,United States,daily,3055.64
2021-01-15,Semiconductor Index (SOX),Semiconductor,United States,daily,2992.77
2021-01-19,Semiconductor Index (SOX),Semiconductor,United States,daily,3093.32
2021-01-20,Semiconductor Index (SOX),Semiconductor,United States,daily,3085.04
2021-01-21,Semiconductor Index (SOX),Semiconductor,United States,daily,3132.17
2021-01-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3074.4
2021-01-25,Semiconductor Index (SOX),Semiconductor,United States,daily,3079.21
2021-01-26,Semiconductor Index (SOX),Semiconductor,United States,daily,3031.77
2021-01-27,Semiconductor Index (SOX),Semiconductor,United States,daily,2875.13
2021-01-28,Semiconductor Index (SOX),Semiconductor,United States,daily,2935.12
2021-01-29,Semiconductor Index (SOX),Semiconductor,United States,daily,2887.08
2021-02-01,Semiconductor Index (SOX),Semiconductor,United States,daily,2999.99
2021-02-02,Semiconductor Index (SOX),Semiconductor,United States,daily,3047.33
2021-02-03,Semiconductor Index (SOX),Semiconductor,United States,daily,2982.87
2021-02-04,Semiconductor Index (SOX),Semiconductor,United States,daily,3008.42
2021-02-05,Semiconductor Index (SOX),Semiconductor,United States,daily,2985.01
2021-02-08,Semiconductor Index (SOX),Semiconductor,United States,daily,3078.48
2021-02-09,Semiconductor Index (SOX),Semiconductor,United States,daily,3064.95
2021-02-10,Semiconductor Index (SOX),Semiconductor,United States,daily,3074.86
2021-02-11,Semiconductor Index (SOX),Semiconductor,United States,daily,3180.84
2021-02-12,Semiconductor Index (SOX),Semiconductor,United States,daily,3219.87
2021-02-16,Semiconductor Index (SOX),Semiconductor,United States,daily,3238.92
2021-02-17,Semiconductor Index (SOX),Semiconductor,United States,daily,3178.24
2021-02-18,Semiconductor Index (SOX),Semiconductor,United States,daily,3146.79
2021-02-19,Semiconductor Index (SOX),Semiconductor,United States,daily,3223.46
2021-02-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3102.01
2021-02-23,Semiconductor Index (SOX),Semiconductor,United States,daily,3083.88
2021-02-24,Semiconductor Index (SOX),Semiconductor,United States,daily,3183.74
2021-02-25,Semiconductor Index (SOX),Semiconductor,United States,daily,2999.16
2021-02-26,Semiconductor Index (SOX),Semiconductor,United States,daily,3067.62
2021-03-01,Semiconductor Index (SOX),Semiconductor,United States,daily,3169.11
2021-03-02,Semiconductor Index (SOX),Semiconductor,United States,daily,3070.94
2021-03-03,Semiconductor Index (SOX),Semiconductor,United States,daily,2975.58
2021-03-04,Semiconductor Index (SOX),Semiconductor,United States,daily,2831.63
2021-03-05,Semiconductor Index (SOX),Semiconductor,United States,daily,2920.75
2021-03-08,Semiconductor Index (SOX),Semiconductor,United States,daily,2762.75
2021-03-09,Semiconductor Index (SOX),Semiconductor,United States,daily,2932.21
2021-03-10,Semiconductor Index (SOX),Semiconductor,United States,daily,2879.32
2021-03-11,Semiconductor Index (SOX),Semiconductor,United States,daily,2997.13
2021-03-12,Semiconductor Index (SOX),Semiconductor,United States,daily,2965.09
2021-03-15,Semiconductor Index (SOX),Semiconductor,United States,daily,3032.05
2021-03-16,Semiconductor Index (SOX),Semiconductor,United States,daily,3070.32
2021-03-17,Semiconductor Index (SOX),Semiconductor,United States,daily,3107.92
2021-03-18,Semiconductor Index (SOX),Semiconductor,United States,daily,2976.22
2021-03-19,Semiconductor Index (SOX),Semiconductor,United States,daily,3011.37
2021-03-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3077.55
2021-03-23,Semiconductor Index (SOX),Semiconductor,United States,daily,2994.21
2021-03-24,Semiconductor Index (SOX),Semiconductor,United States,daily,2953.97
2021-03-25,Semiconductor Index (SOX),Semiconductor,United States,daily,2959.88
2021-03-26,Semiconductor Index (SOX),Semiconductor,United States,daily,3106.28
2021-03-29,Semiconductor Index (SOX),Semiconductor,United States,daily,3054.63
2021-03-30,Semiconductor Index (SOX),Semiconductor,United States,daily,3044.55
2021-03-31,Semiconductor Index (SOX),Semiconductor,United States,daily,3124.94
2021-04-01,Semiconductor Index (SOX),Semiconductor,United States,daily,3240.17
2021-04-05,Semiconductor Index (SOX),Semiconductor,United States,daily,3305.43
2021-04-06,Semiconductor Index (SOX),Semiconductor,United States,daily,3266.1
2021-04-07,Semiconductor Index (SOX),Semiconductor,United States,daily,3266.46
2021-04-08,Semiconductor Index (SOX),Semiconductor,United States,daily,3301.26
2021-04-09,Semiconductor Index (SOX),Semiconductor,United States,daily,3294.53
2021-04-12,Semiconductor Index (SOX),Semiconductor,United States,daily,3258.33
2021-04-13,Semiconductor Index (SOX),Semiconductor,United States,daily,3252.7
2021-04-14,Semiconductor Index (SOX),Semiconductor,United States,daily,3213.88
2021-04-15,Semiconductor Index (SOX),Semiconductor,United States,daily,3271.33
2021-04-16,Semiconductor Index (SOX),Semiconductor,United States,daily,3253.08
2021-04-19,Semiconductor Index (SOX),Semiconductor,United States,daily,3171.0
2021-04-20,Semiconductor Index (SOX),Semiconductor,United States,daily,3121.43
2021-04-21,Semiconductor Index (SOX),Semiconductor,United States,daily,3207.25
2021-04-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3133.17
2021-04-23,Semiconductor Index (SOX),Semiconductor,United States,daily,3196.98
2021-04-26,Semiconductor Index (SOX),Semiconductor,United States,daily,3250.26
2021-04-27,Semiconductor Index (SOX),Semiconductor,United States,daily,3225.61
2021-04-28,Semiconductor Index (SOX),Semiconductor,United States,daily,3178.49
2021-04-29,Semiconductor Index (SOX),Semiconductor,United States,daily,3202.5
2021-04-30,Semiconductor Index (SOX),Semiconductor,United States,daily,3108.99
2021-05-03,Semiconductor Index (SOX),Semiconductor,United States,daily,3073.38
2021-05-04,Semiconductor Index (SOX),Semiconductor,United States,daily,3024.31
2021-05-05,Semiconductor Index (SOX),Semiconductor,United States,daily,3042.88
2021-05-06,Semiconductor Index (SOX),Semiconductor,United States,daily,3066.22
2021-05-07,Semiconductor Index (SOX),Semiconductor,United States,daily,3112.03
2021-05-10,Semiconductor Index (SOX),Semiconductor,United States,daily,2967.11
2021-05-11,Semiconductor Index (SOX),Semiconductor,United States,daily,2976.01
2021-05-12,Semiconductor Index (SOX),Semiconductor,United States,daily,2851.15
2021-05-13,Semiconductor Index (SOX),Semiconductor,United States,daily,2893.94
2021-05-14,Semiconductor Index (SOX),Semiconductor,United States,daily,2981.42
2021-05-17,Semiconductor Index (SOX),Semiconductor,United States,daily,2954.63
2021-05-18,Semiconductor Index (SOX),Semiconductor,United States,daily,2929.15
2021-05-19,Semiconductor Index (SOX),Semiconductor,United States,daily,2987.28
2021-05-20,Semiconductor Index (SOX),Semiconductor,United States,daily,3066.11
2021-05-21,Semiconductor Index (SOX),Semiconductor,United States,daily,3052.1
2021-05-24,Semiconductor Index (SOX),Semiconductor,United States,daily,3122.98
2021-05-25,Semiconductor Index (SOX),Semiconductor,United States,daily,3134.67
2021-05-26,Semiconductor Index (SOX),Semiconductor,United States,daily,3140.98
2021-05-27,Semiconductor Index (SOX),Semiconductor,United States,daily,3159.27
2021-05-28,Semiconductor Index (SOX),Semiconductor,United States,daily,3186.56
2021-06-01,Semiconductor Index (SOX),Semiconductor,United States,daily,3174.32
2021-06-02,Semiconductor Index (SOX),Semiconductor,United States,daily,3196.98
2021-06-03,Semiconductor Index (SOX),Semiconductor,United States,daily,3139.19
2021-06-04,Semiconductor Index (SOX),Semiconductor,United States,daily,3214.14
2021-06-07,Semiconductor Index (SOX),Semiconductor,United States,daily,3191.66
2021-06-08,Semiconductor Index (SOX),Semiconductor,United States,daily,3171.22
2021-06-09,Semiconductor Index (SOX),Semiconductor,United States,daily,3158.48
2021-06-10,Semiconductor Index (SOX),Semiconductor,United States,daily,3196.21
2021-06-11,Semiconductor Index (SOX),Semiconductor,United States,daily,3210.06
2021-06-14,Semiconductor Index (SOX),Semiconductor,United States,daily,3255.34
2021-06-15,Semiconductor Index (SOX),Semiconductor,United States,daily,3225.98
2021-06-16,Semiconductor Index (SOX),Semiconductor,United States,daily,3201.01
2021-06-17,Semiconductor Index (SOX),Semiconductor,United States,daily,3231.71
2021-06-18,Semiconductor Index (SOX),Semiconductor,United States,daily,3152.81
2021-06-21,Semiconductor Index (SOX),Semiconductor,United States,daily,3171.99
2021-06-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3185.43
2021-06-23,Semiconductor Index (SOX),Semiconductor,United States,daily,3197.22
2021-06-24,Semiconductor Index (SOX),Semiconductor,United States,daily,3253.8
2021-06-25,Semiconductor Index (SOX),Semiconductor,United States,daily,3241.48
2021-06-28,Semiconductor Index (SOX),Semiconductor,United States,daily,3323.14
2021-06-29,Semiconductor Index (SOX),Semiconductor,United States,daily,3348.87
2021-06-30,Semiconductor Index (SOX),Semiconductor,United States,daily,3345.31
2021-07-01,Semiconductor Index (SOX),Semiconductor,United States,daily,3295.06
2021-07-02,Semiconductor Index (SOX),Semiconductor,United States,daily,3315.83
2021-07-06,Semiconductor Index (SOX),Semiconductor,United States,daily,3307.92
2021-07-07,Semiconductor Index (SOX),Semiconductor,United States,daily,3261.73
2021-07-08,Semiconductor Index (SOX),Semiconductor,United States,daily,3222.81
2021-07-09,Semiconductor Index (SOX),Semiconductor,United States,daily,3278.39
2021-07-12,Semiconductor Index (SOX),Semiconductor,United States,daily,3319.0
2021-07-13,Semiconductor Index (SOX),Semiconductor,United States,daily,3300.81
2021-07-14,Semiconductor Index (SOX),Semiconductor,United States,daily,3289.18
2021-07-15,Semiconductor Index (SOX),Semiconductor,United States,daily,3217.74
2021-07-16,Semiconductor Index (SOX),Semiconductor,United States,daily,3145.45
2021-07-19,Semiconductor Index (SOX),Semiconductor,United States,daily,3147.51
2021-07-20,Semiconductor Index (SOX),Semiconductor,United States,daily,3190.95
2021-07-21,Semiconductor Index (SOX),Semiconductor,United States,daily,3288.75
2021-07-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3259.42
2021-07-23,Semiconductor Index (SOX),Semiconductor,United States,daily,3280.06
2021-07-26,Semiconductor Index (SOX),Semiconductor,United States,daily,3276.92
2021-07-27,Semiconductor Index (SOX),Semiconductor,United States,daily,3215.97
2021-07-28,Semiconductor Index (SOX),Semiconductor,United States,daily,3272.45
2021-07-29,Semiconductor Index (SOX),Semiconductor,United States,daily,3333.24
2021-07-30,Semiconductor Index (SOX),Semiconductor,United States,daily,3356.53
2021-08-02,Semiconductor Index (SOX),Semiconductor,United States,daily,3377.49
2021-08-03,Semiconductor Index (SOX),Semiconductor,United States,daily,3396.66
2021-08-04,Semiconductor Index (SOX),Semiconductor,United States,daily,3436.9
2021-08-05,Semiconductor Index (SOX),Semiconductor,United States,daily,3424.46
2021-08-06,Semiconductor Index (SOX),Semiconductor,United States,daily,3412.05
2021-08-09,Semiconductor Index (SOX),Semiconductor,United States,daily,3399.76
2021-08-10,Semiconductor Index (SOX),Semiconductor,United States,daily,3358.87
2021-08-11,Semiconductor Index (SOX),Semiconductor,United States,daily,3350.93
2021-08-12,Semiconductor Index (SOX),Semiconductor,United States,daily,3312.96
2021-08-13,Semiconductor Index (SOX),Semiconductor,United States,daily,3335.04
2021-08-16,Semiconductor Index (SOX),Semiconductor,United States,daily,3322.64
2021-08-17,Semiconductor Index (SOX),Semiconductor,United States,daily,3256.82
2021-08-18,Semiconductor Index (SOX),Semiconductor,United States,daily,3208.83
2021-08-19,Semiconductor Index (SOX),Semiconductor,United States,daily,3235.87
2021-08-20,Semiconductor Index (SOX),Semiconductor,United States,daily,3256.5
2021-08-23,Semiconductor Index (SOX),Semiconductor,United States,daily,3342.01
2021-08-24,Semiconductor Index (SOX),Semiconductor,United States,daily,3345.39
2021-08-25,Semiconductor Index (SOX),Semiconductor,United States,daily,3372.55
2021-08-26,Semiconductor Index (SOX),Semiconductor,United States,daily,3370.39
2021-08-27,Semiconductor Index (SOX),Semiconductor,United States,daily,3436.45
2021-08-30,Semiconductor Index (SOX),Semiconductor,United States,daily,3446.44
2021-08-31,Semiconductor Index (SOX),Semiconductor,United States,daily,3417.72
2021-09-01,Semiconductor Index (SOX),Semiconductor,United States,daily,3399.95
2021-09-02,Semiconductor Index (SOX),Semiconductor,United States,daily,3411.32
2021-09-03,Semiconductor Index (SOX),Semiconductor,United States,daily,3430.89
2021-09-07,Semiconductor Index (SOX),Semiconductor,United States,daily,3419.73
2021-09-08,Semiconductor Index (SOX),Semiconductor,United States,daily,3377.68
2021-09-09,Semiconductor Index (SOX),Semiconductor,United States,daily,3390.84
2021-09-10,Semiconductor Index (SOX),Semiconductor,United States,daily,3416.66
2021-09-13,Semiconductor Index (SOX),Semiconductor,United States,daily,3449.68
2021-09-14,Semiconductor Index (SOX),Semiconductor,United States,daily,3449.39
2021-09-15,Semiconductor Index (SOX),Semiconductor,United States,daily,3465.76
2021-09-16,Semiconductor Index (SOX),Semiconductor,United States,daily,3473.6
2021-09-17,Semiconductor Index (SOX),Semiconductor,United States,daily,3421.16
2021-09-20,Semiconductor Index (SOX),Semiconductor,United States,daily,3338.23
2021-09-21,Semiconductor Index (SOX),Semiconductor,United States,daily,3345.03
2021-09-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3412.02
2021-09-23,Semiconductor Index (SOX),Semiconductor,United States,daily,3457.45
2021-09-24,Semiconductor Index (SOX),Semiconductor,United States,daily,3453.92
2021-09-27,Semiconductor Index (SOX),Semiconductor,United States,daily,3445.44
2021-09-28,Semiconductor Index (SOX),Semiconductor,United States,daily,3314.39
2021-09-29,Semiconductor Index (SOX),Semiconductor,United States,daily,3263.84
2021-09-30,Semiconductor Index (SOX),Semiconductor,United States,daily,3258.09
2021-10-01,Semiconductor Index (SOX),Semiconductor,United States,daily,3261.18
2021-10-04,Semiconductor Index (SOX),Semiconductor,United States,daily,3180.06
2021-10-05,Semiconductor Index (SOX),Semiconductor,United States,daily,3227.25
2021-10-06,Semiconductor Index (SOX),Semiconductor,United States,daily,3238.79
2021-10-07,Semiconductor Index (SOX),Semiconductor,United States,daily,3274.48
2021-10-08,Semiconductor Index (SOX),Semiconductor,United States,daily,3246.27
2021-10-11,Semiconductor Index (SOX),Semiconductor,United States,daily,3221.23
2021-10-12,Semiconductor Index (SOX),Semiconductor,United States,daily,3178.15
2021-10-13,Semiconductor Index (SOX),Semiconductor,United States,daily,3192.75
2021-10-14,Semiconductor Index (SOX),Semiconductor,United States,daily,3291.24
2021-10-15,Semiconductor Index (SOX),Semiconductor,United States,daily,3314.41
2021-10-18,Semiconductor Index (SOX),Semiconductor,United States,daily,3338.78
2021-10-19,Semiconductor Index (SOX),Semiconductor,United States,daily,3381.45
2021-10-20,Semiconductor Index (SOX),Semiconductor,United States,daily,3374.22
2021-10-21,Semiconductor Index (SOX),Semiconductor,United States,daily,3412.05
2021-10-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3370.28
2021-10-25,Semiconductor Index (SOX),Semiconductor,United States,daily,3392.39
2021-10-26,Semiconductor Index (SOX),Semiconductor,United States,daily,3392.96
2021-10-27,Semiconductor Index (SOX),Semiconductor,United States,daily,3360.29
2021-10-28,Semiconductor Index (SOX),Semiconductor,United States,daily,3438.83
2021-10-29,Semiconductor Index (SOX),Semiconductor,United States,daily,3451.27
2021-11-01,Semiconductor Index (SOX),Semiconductor,United States,daily,3506.28
2021-11-02,Semiconductor Index (SOX),Semiconductor,United States,daily,3548.85
2021-11-03,Semiconductor Index (SOX),Semiconductor,United States,daily,3590.17
2021-11-04,Semiconductor Index (SOX),Semiconductor,United States,daily,3715.76
2021-11-05,Semiconductor Index (SOX),Semiconductor,United States,daily,3756.55
2021-11-08,Semiconductor Index (SOX),Semiconductor,United States,daily,3803.33
2021-11-09,Semiconductor Index (SOX),Semiconductor,United States,daily,3800.57
2021-11-10,Semiconductor Index (SOX),Semiconductor,United States,daily,3693.02
2021-11-11,Semiconductor Index (SOX),Semiconductor,United States,daily,3764.49
2021-11-12,Semiconductor Index (SOX),Semiconductor,United States,daily,3794.5
2021-11-15,Semiconductor Index (SOX),Semiconductor,United States,daily,3793.75
2021-11-16,Semiconductor Index (SOX),Semiconductor,United States,daily,3859.4
2021-11-17,Semiconductor Index (SOX),Semiconductor,United States,daily,3831.44
2021-11-18,Semiconductor Index (SOX),Semiconductor,United States,daily,3899.96
2021-11-19,Semiconductor Index (SOX),Semiconductor,United States,daily,3912.02
2021-11-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3847.12
2021-11-23,Semiconductor Index (SOX),Semiconductor,United States,daily,3834.43
2021-11-24,Semiconductor Index (SOX),Semiconductor,United States,daily,3870.01
2021-11-26,Semiconductor Index (SOX),Semiconductor,United States,daily,3757.13
2021-11-29,Semiconductor Index (SOX),Semiconductor,United States,daily,3910.54
2021-11-30,Semiconductor Index (SOX),Semiconductor,United States,daily,3833.22
2021-12-01,Semiconductor Index (SOX),Semiconductor,United States,daily,3810.75
2021-12-02,Semiconductor Index (SOX),Semiconductor,United States,daily,3810.81
2021-12-03,Semiconductor Index (SOX),Semiconductor,United States,daily,3804.54
2021-12-06,Semiconductor Index (SOX),Semiconductor,United States,daily,3800.07
2021-12-07,Semiconductor Index (SOX),Semiconductor,United States,daily,3988.75
2021-12-08,Semiconductor Index (SOX),Semiconductor,United States,daily,3964.44
2021-12-09,Semiconductor Index (SOX),Semiconductor,United States,daily,3879.52
2021-12-10,Semiconductor Index (SOX),Semiconductor,United States,daily,3914.67
2021-12-13,Semiconductor Index (SOX),Semiconductor,United States,daily,3814.43
2021-12-14,Semiconductor Index (SOX),Semiconductor,United States,daily,3794.41
2021-12-15,Semiconductor Index (SOX),Semiconductor,United States,daily,3934.46
2021-12-16,Semiconductor Index (SOX),Semiconductor,United States,daily,3766.32
2021-12-17,Semiconductor Index (SOX),Semiconductor,United States,daily,3761.04
2021-12-20,Semiconductor Index (SOX),Semiconductor,United States,daily,3732.39
2021-12-21,Semiconductor Index (SOX),Semiconductor,United States,daily,3857.3
2021-12-22,Semiconductor Index (SOX),Semiconductor,United States,daily,3891.92
2021-12-23,Semiconductor Index (SOX),Semiconductor,United States,daily,3932.39
2021-12-27,Semiconductor Index (SOX),Semiconductor,United States,daily,4039.51
2021-12-28,Semiconductor Index (SOX),Semiconductor,United States,daily,3992.19
2021-12-29,Semiconductor Index (SOX),Semiconductor,United States,daily,3999.35
2021-12-30,Semiconductor Index (SOX),Semiconductor,United States,daily,3952.04
2021-12-31,Semiconductor Index (SOX),Semiconductor,United States,daily,3946.16
2021-01-04,USD/JPY,FX,Global,daily,103.19
2021-01-05,USD/JPY,FX,Global,daily,102.7
2021-01-06,USD/JPY,FX,Global,daily,103.25
2021-01-07,USD/JPY,FX,Global,daily,103.84
2021-01-08,USD/JPY,FX,Global,daily,103.89
2021-01-11,USD/JPY,FX,Global,daily,104.16
2021-01-12,USD/JPY,FX,Global,daily,104.09
2021-01-13,USD/JPY,FX,Global,daily,103.91
2021-01-14,USD/JPY,FX,Global,daily,103.66
2021-01-15,USD/JPY,FX,Global,daily,103.8
2021-01-19,USD/JPY,FX,Global,daily,103.86
2021-01-21,USD/JPY,FX,Global,daily,103.57
2021-01-22,USD/JPY,FX,Global,daily,103.76
2021-01-25,USD/JPY,FX,Global,daily,103.78
2021-01-26,USD/JPY,FX,Global,daily,103.69
2021-01-27,USD/JPY,FX,Global,daily,104.09
2021-01-28,USD/JPY,FX,Global,daily,104.31
2021-01-29,USD/JPY,FX,Global,daily,104.64
2021-02-01,USD/JPY,FX,Global,daily,104.97
2021-02-02,USD/JPY,FX,Global,daily,105.09
2021-02-03,USD/JPY,FX,Global,daily,105.05
2021-02-04,USD/JPY,FX,Global,daily,105.43
2021-02-05,USD/JPY,FX,Global,daily,105.44
2021-02-08,USD/JPY,FX,Global,daily,105.19
2021-02-09,USD/JPY,FX,Global,daily,104.62
2021-02-10,USD/JPY,FX,Global,daily,104.67
2021-02-11,USD/JPY,FX,Global,daily,104.75
2021-02-12,USD/JPY,FX,Global,daily,104.94
2021-02-16,USD/JPY,FX,Global,daily,105.88
2021-02-17,USD/JPY,FX,Global,daily,105.83
2021-02-18,USD/JPY,FX,Global,daily,105.69
2021-02-19,USD/JPY,FX,Global,daily,105.58
2021-02-22,USD/JPY,FX,Global,daily,105.06
2021-02-23,USD/JPY,FX,Global,daily,105.21
2021-02-24,USD/JPY,FX,Global,daily,105.91
2021-02-25,USD/JPY,FX,Global,daily,106.22
2021-02-26,USD/JPY,FX,Global,daily,106.64
2021-03-01,USD/JPY,FX,Global,daily,106.68
2021-03-02,USD/JPY,FX,Global,daily,106.75
2021-03-03,USD/JPY,FX,Global,daily,106.92
2021-03-04,USD/JPY,FX,Global,daily,107.58
2021-03-05,USD/JPY,FX,Global,daily,108.24
2021-03-08,USD/JPY,FX,Global,daily,108.92
2021-03-09,USD/JPY,FX,Global,daily,108.64
2021-03-10,USD/JPY,FX,Global,daily,108.58
2021-03-11,USD/JPY,FX,Global,daily,108.44
2021-03-12,USD/JPY,FX,Global,daily,108.87
2021-03-15,USD/JPY,FX,Global,daily,109.11
2021-03-16,USD/JPY,FX,Global,daily,109.01
2021-03-17,USD/JPY,FX,Global,daily,109.22
2021-03-18,USD/JPY,FX,Global,daily,108.97
2021-03-19,USD/JPY,FX,Global,daily,108.85
2021-03-22,USD/JPY,FX,Global,daily,108.67
2021-03-23,USD/JPY,FX,Global,daily,108.61
2021-03-24,USD/JPY,FX,Global,daily,108.81
2021-03-25,USD/JPY,FX,Global,daily,109.13
2021-03-26,USD/JPY,FX,Global,daily,109.55
2021-03-29,USD/JPY,FX,Global,daily,109.73
2021-03-30,USD/JPY,FX,Global,daily,110.19
2021-03-31,USD/JPY,FX,Global,daily,110.61
2021-04-01,USD/JPY,FX,Global,daily,110.61
2021-04-02,USD/JPY,FX,Global,daily,110.67
2021-04-05,USD/JPY,FX,Global,daily,110.08
2021-04-06,USD/JPY,FX,Global,daily,109.83
2021-04-07,USD/JPY,FX,Global,daily,109.67
2021-04-08,USD/JPY,FX,Global,daily,109.25
2021-04-09,USD/JPY,FX,Global,daily,109.64
2021-04-12,USD/JPY,FX,Global,daily,109.43
2021-04-13,USD/JPY,FX,Global,daily,109.19
2021-04-14,USD/JPY,FX,Global,daily,108.93
2021-04-15,USD/JPY,FX,Global,daily,108.78
2021-04-16,USD/JPY,FX,Global,daily,108.78
2021-04-19,USD/JPY,FX,Global,daily,108.09
2021-04-20,USD/JPY,FX,Global,daily,108.07
2021-04-21,USD/JPY,FX,Global,daily,108.09
2021-04-22,USD/JPY,FX,Global,daily,108.17
2021-04-23,USD/JPY,FX,Global,daily,107.94
2021-04-26,USD/JPY,FX,Global,daily,108.12
2021-04-27,USD/JPY,FX,Global,daily,108.56
2021-04-28,USD/JPY,FX,Global,daily,108.81
2021-04-29,USD/JPY,FX,Global,daily,108.94
2021-04-30,USD/JPY,FX,Global,daily,109.33
2021-05-03,USD/JPY,FX,Global,daily,109.08
2021-05-04,USD/JPY,FX,Global,daily,109.34
2021-05-05,USD/JPY,FX,Global,daily,109.27
2021-05-06,USD/JPY,FX,Global,daily,109.17
2021-05-07,USD/JPY,FX,Global,daily,108.52
2021-05-10,USD/JPY,FX,Global,daily,108.7
2021-05-11,USD/JPY,FX,Global,daily,108.53
2021-05-12,USD/JPY,FX,Global,daily,109.53
2021-05-13,USD/JPY,FX,Global,daily,109.56
2021-05-14,USD/JPY,FX,Global,daily,109.37
2021-05-17,USD/JPY,FX,Global,daily,109.17
2021-05-18,USD/JPY,FX,Global,daily,109.01
2021-05-19,USD/JPY,FX,Global,daily,108.76
2021-05-20,USD/JPY,FX,Global,daily,108.79
2021-05-21,USD/JPY,FX,Global,daily,108.94
2021-05-24,USD/JPY,FX,Global,daily,108.81
2021-05-25,USD/JPY,FX,Global,daily,108.95
2021-05-26,USD/JPY,FX,Global,daily,109.1
2021-05-27,USD/JPY,FX,Global,daily,109.81
2021-05-28,USD/JPY,FX,Global,daily,109.83
2021-06-01,USD/JPY,FX,Global,daily,109.43
2021-06-02,USD/JPY,FX,Global,daily,109.59
2021-06-03,USD/JPY,FX,Global,daily,110.28
2021-06-04,USD/JPY,FX,Global,daily,109.42
2021-06-07,USD/JPY,FX,Global,daily,109.25
2021-06-08,USD/JPY,FX,Global,daily,109.47
2021-06-09,USD/JPY,FX,Global,daily,109.61
2021-06-10,USD/JPY,FX,Global,daily,109.49
2021-06-11,USD/JPY,FX,Global,daily,109.75
2021-06-14,USD/JPY,FX,Global,daily,109.98
2021-06-15,USD/JPY,FX,Global,daily,110.12
2021-06-16,USD/JPY,FX,Global,daily,109.88
2021-06-17,USD/JPY,FX,Global,daily,110.28
2021-06-18,USD/JPY,FX,Global,daily,110.21
2021-06-21,USD/JPY,FX,Global,daily,110.22
2021-06-22,USD/JPY,FX,Global,daily,110.75
2021-06-23,USD/JPY,FX,Global,daily,110.86
2021-06-24,USD/JPY,FX,Global,daily,110.91
2021-06-25,USD/JPY,FX,Global,daily,110.78
2021-06-28,USD/JPY,FX,Global,daily,110.5
2021-06-29,USD/JPY,FX,Global,daily,110.53
2021-06-30,USD/JPY,FX,Global,daily,111.05
2021-07-01,USD/JPY,FX,Global,daily,111.56
2021-07-02,USD/JPY,FX,Global,daily,111.28
2021-07-06,USD/JPY,FX,Global,daily,110.66
2021-07-07,USD/JPY,FX,Global,daily,110.62
2021-07-08,USD/JPY,FX,Global,daily,109.82
2021-07-09,USD/JPY,FX,Global,daily,110.18
2021-07-12,USD/JPY,FX,Global,daily,110.36
2021-07-13,USD/JPY,FX,Global,daily,110.36
2021-07-14,USD/JPY,FX,Global,daily,110.03
2021-07-15,USD/JPY,FX,Global,daily,110.05
2021-07-16,USD/JPY,FX,Global,daily,110.13
2021-07-19,USD/JPY,FX,Global,daily,109.45
2021-07-20,USD/JPY,FX,Global,daily,109.92
2021-07-21,USD/JPY,FX,Global,daily,110.22
2021-07-22,USD/JPY,FX,Global,daily,110.1
2021-07-23,USD/JPY,FX,Global,daily,110.52
2021-07-26,USD/JPY,FX,Global,daily,110.31
2021-07-27,USD/JPY,FX,Global,daily,109.64
2021-07-28,USD/JPY,FX,Global,daily,110.06
2021-07-29,USD/JPY,FX,Global,daily,109.53
2021-07-30,USD/JPY,FX,Global,daily,109.7
2021-08-02,USD/JPY,FX,Global,daily,109.22
2021-08-03,USD/JPY,FX,Global,daily,109.09
2021-08-04,USD/JPY,FX,Global,daily,109.44
2021-08-05,USD/JPY,FX,Global,daily,109.75
2021-08-06,USD/JPY,FX,Global,daily,110.22
