date,indicator_name,classification1,classification2,close,category,region,refresh,source,unit,code,series_name,label_raw
2021-01-01,消費税を除く国内企業物価指数,品目,はかり,105.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201450005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____はかり
2021-01-01,消費税を除く国内企業物価指数,品目,はん用内燃機関,101.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____はん用内燃機関
2021-01-01,消費税を除く国内企業物価指数,品目,ばね,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150009,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ばね
2021-01-01,消費税を除く国内企業物価指数,品目,ひき割,102.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200350002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ひき割
2021-01-01,消費税を除く国内企業物価指数,品目,ひき角,101.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200350003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ひき角
2021-01-01,消費税を除く国内企業物価指数,品目,ぶどう糖・水あめ,101.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150038,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ぶどう糖・水あめ
2021-01-01,消費税を除く国内企業物価指数,品目,みそ,92.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150045,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____みそ
2021-01-01,消費税を除く国内企業物価指数,品目,アイスクリーム,99.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アイスクリーム
2021-01-01,消費税を除く国内企業物価指数,品目,アクリロニトリル,135.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アクリロニトリル
2021-01-01,消費税を除く国内企業物価指数,品目,アスファルト,103.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650009,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アスファルト
2021-01-01,消費税を除く国内企業物価指数,品目,アスファルト塗工紙,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450011,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アスファルト塗工紙
2021-01-01,消費税を除く国内企業物価指数,品目,アルカリ・リチウムイオン蓄電池,99.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201650036,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルカリ・リチウムイオン蓄電池
2021-01-01,消費税を除く国内企業物価指数,品目,アルミニウムサッシ,99.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウムサッシ
2021-01-01,消費税を除く国内企業物価指数,品目,アルミニウム合金ダイカスト,102.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201050015,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウム合金ダイカスト
2021-01-01,消費税を除く国内企業物価指数,品目,アルミニウム合金・同二次合金地金,118.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201050003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウム合金・同二次合金地金
2021-01-01,消費税を除く国内企業物価指数,品目,アルミニウム製飲料用缶,101.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150021,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウム製飲料用缶
2021-01-01,消費税を除く国内企業物価指数,品目,アルミニウム鍛造品,100.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201050016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウム鍛造品
2021-01-01,消費税を除く国内企業物価指数,品目,アルミ圧延製品,100.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201050013,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミ圧延製品
2021-01-01,消費税を除く国内企業物価指数,品目,イグニッションコイル,99.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201650013,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____イグニッションコイル
2021-01-01,消費税を除く国内企業物価指数,品目,ウイスキー,100.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150068,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ウイスキー
2021-01-01,消費税を除く国内企業物価指数,品目,エチレン,112.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____エチレン
2021-01-01,消費税を除く国内企業物価指数,品目,エレベータ,99.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250011,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____エレベータ
2021-01-01,消費税を除く国内企業物価指数,品目,カメラ用交換レンズ,104.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201450016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____カメラ用交換レンズ
2021-01-01,消費税を除く国内企業物価指数,品目,カーエアコン・同部品,99.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850010,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____カーエアコン・同部品
2021-01-01,消費税を除く国内企業物価指数,品目,ガス暖房・調理装置,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガス暖房・調理装置
2021-01-01,消費税を除く国内企業物価指数,品目,ガソリン,105.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650001,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガソリン
2021-01-01,消費税を除く国内企業物価指数,品目,ガラス容器,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガラス容器
2021-01-01,消費税を除く国内企業物価指数,品目,ガラス繊維・同製品,100.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガラス繊維・同製品
2021-01-01,消費税を除く国内企業物価指数,品目,ガラス製加工素材,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850006,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガラス製加工素材
2021-01-01,消費税を除く国内企業物価指数,品目,キシレン,116.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550011,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____キシレン
2021-01-01,消費税を除く国内企業物価指数,品目,キャンデー,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150027,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____キャンデー
2021-01-01,消費税を除く国内企業物価指数,品目,クッキングヒーター,103.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201650019,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____クッキングヒーター
2021-01-01,消費税を除く国内企業物価指数,品目,クラフト紙,99.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____クラフト紙
2021-01-01,消費税を除く国内企業物価指数,品目,クレーン,98.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____クレーン
2021-01-01,消費税を除く国内企業物価指数,品目,コンクリートブロック,101.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンクリートブロック
2021-01-01,消費税を除く国内企業物価指数,品目,コンクリート機械,100.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201350006,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンクリート機械
2021-01-01,消費税を除く国内企業物価指数,品目,コンクリート管・ポール・パイル,101.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850011,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンクリート管・ポール・パイル
2021-01-01,消費税を除く国内企業物価指数,品目,コントロールユニット,97.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550014,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コントロールユニット
2021-01-01,消費税を除く国内企業物価指数,品目,コンバイン,100.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201350003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンバイン
2021-01-01,消費税を除く国内企業物価指数,品目,コンベヤ,100.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250014,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンベヤ
2021-01-01,消費税を除く国内企業物価指数,品目,コーヒー,102.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150073,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コーヒー
2021-01-01,消費税を除く国内企業物価指数,品目,コーヒー飲料,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150076,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コーヒー飲料
2021-01-01,消費税を除く国内企業物価指数,品目,ゴムベルト,100.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950015,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴムベルト
2021-01-01,消費税を除く国内企業物価指数,品目,ゴムホース,99.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴムホース
2021-01-01,消費税を除く国内企業物価指数,品目,ゴムロール,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950018,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴムロール
2021-01-01,消費税を除く国内企業物価指数,品目,ゴム練生地,95.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950022,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴム練生地
2021-01-01,消費税を除く国内企業物価指数,品目,ゴム製パッキン,99.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950019,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴム製パッキン
2021-01-01,消費税を除く国内企業物価指数,品目,サプリメント,99.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150059,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____サプリメント
2021-01-01,消費税を除く国内企業物価指数,品目,サーミスタ,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550004,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____サーミスタ
2021-01-01,消費税を除く国内企業物価指数,品目,シャシー・車体構成部品,99.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850009,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シャシー・車体構成部品
2021-01-01,消費税を除く国内企業物価指数,品目,シャッター,103.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シャッター
2021-01-01,消費税を除く国内企業物価指数,品目,ショートニング,99.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150043,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ショートニング
2021-01-01,消費税を除く国内企業物価指数,品目,シリアル,97.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150033,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シリアル
2021-01-01,消費税を除く国内企業物価指数,品目,シリコンウエハ,98.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550017,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シリコンウエハ
2021-01-01,消費税を除く国内企業物価指数,品目,シンナー,100.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550043,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シンナー
2021-01-01,消費税を除く国内企業物価指数,品目,ジェット燃料油,105.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ジェット燃料油
2021-01-01,消費税を除く国内企業物価指数,品目,ジュエリー,103.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950027,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ジュエリー
2021-01-01,消費税を除く国内企業物価指数,品目,ジュース,99.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150075,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ジュース
2021-01-01,消費税を除く国内企業物価指数,品目,スチレンモノマー,116.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550017,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スチレンモノマー
2021-01-01,消費税を除く国内企業物価指数,品目,スチール机・いす,100.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950004,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スチール机・いす
2021-01-01,消費税を除く国内企業物価指数,品目,ステンレス冷延鋼板,101.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200950016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ステンレス冷延鋼板
2021-01-01,消費税を除く国内企業物価指数,品目,ステンレス鋼管,101.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200950012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ステンレス鋼管
2021-01-01,消費税を除く国内企業物価指数,品目,スナック菓子,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150030,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スナック菓子
2021-01-01,消費税を除く国内企業物価指数,品目,スポーツドリンク,97.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150079,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スポーツドリンク
2021-01-01,消費税を除く国内企業物価指数,品目,センサデバイス,100.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550018,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____センサデバイス
2021-01-01,消費税を除く国内企業物価指数,品目,ソース,99.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150047,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ソース
2021-01-01,消費税を除く国内企業物価指数,品目,ソーダ工業製品,98.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ソーダ工業製品
2021-01-01,消費税を除く国内企業物価指数,品目,タオル,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200250010,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____タオル
2021-01-01,消費税を除く国内企業物価指数,品目,タービン,102.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____タービン
2021-01-01,消費税を除く国内企業物価指数,品目,ダイオード・整流素子,99.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ダイオード・整流素子
2021-01-01,消費税を除く国内企業物価指数,品目,ダイヤモンド工具,102.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201350024,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ダイヤモンド工具
2021-01-01,消費税を除く国内企業物価指数,品目,チューインガム,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150029,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____チューインガム
2021-01-01,消費税を除く国内企業物価指数,品目,チョコレート,99.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150028,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____チョコレート
2021-01-01,消費税を除く国内企業物価指数,品目,チーズ,99.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____チーズ
2021-01-01,消費税を除く国内企業物価指数,品目,ティッシュペーパー,100.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450020,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ティッシュペーパー
2021-01-01,消費税を除く国内企業物価指数,品目,トイレットペーパー,100.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450021,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____トイレットペーパー
2021-01-01,消費税を除く国内企業物価指数,品目,トラック,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____トラック
2021-01-01,消費税を除く国内企業物価指数,品目,トランジスタ,96.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____トランジスタ
2021-01-01,消費税を除く国内企業物価指数,品目,ドラム缶,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150014,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ドラム缶
2021-01-01,消費税を除く国内企業物価指数,品目,ナフサ,119.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ナフサ
2021-01-01,消費税を除く国内企業物価指数,品目,ノンアルコール飲料,99.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150081,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ノンアルコール飲料
2021-01-01,消費税を除く国内企業物価指数,品目,ノーカーボン紙・粘着紙,100.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ノーカーボン紙・粘着紙
2021-01-01,消費税を除く国内企業物価指数,品目,バス,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____バス
2021-01-01,消費税を除く国内企業物価指数,品目,バター,100.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150004,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____バター
2021-01-01,消費税を除く国内企業物価指数,品目,バルブ,100.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250024,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____バルブ
2021-01-01,消費税を除く国内企業物価指数,品目,パイプ加工品,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250025,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パイプ加工品
2021-01-01,消費税を除く国内企業物価指数,品目,パレット,99.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950031,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パレット
2021-01-01,消費税を除く国内企業物価指数,品目,パン粉,97.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150064,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パン粉
2021-01-01,消費税を除く国内企業物価指数,品目,パーソナルコンピュータ,96.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201750007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パーソナルコンピュータ
2021-01-01,消費税を除く国内企業物価指数,品目,ビスケット類,99.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150025,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ビスケット類
2021-01-01,消費税を除く国内企業物価指数,品目,ビデオ機器・デジタルカメラ,105.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201750005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ビデオ機器・デジタルカメラ
2021-01-01,消費税を除く国内企業物価指数,品目,ビール,96.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150066,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ビール
2021-01-01,消費税を除く国内企業物価指数,品目,ピストンリング,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250026,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ピストンリング
2021-01-01,消費税を除く国内企業物価指数,品目,フェノール・ビスフェノールＡ,121.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550018,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____フェノール・ビスフェノールＡ
2021-01-01,消費税を除く国内企業物価指数,品目,フェルト生地・不織布,99.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200250003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____フェルト生地・不織布
2021-01-01,消費税を除く国内企業物価指数,品目,フェロマンガン,95.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200950001,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____フェロマンガン
