date,indicator_name,classification1,classification2,close
2023-01-01,消費税を除く国内企業物価指数,品目,シリアル,105.8
2023-01-01,消費税を除く国内企業物価指数,品目,シリコンウエハ,105.2
2023-01-01,消費税を除く国内企業物価指数,品目,シンナー,130.2
2023-01-01,消費税を除く国内企業物価指数,品目,ジェット燃料油,153.9
2023-01-01,消費税を除く国内企業物価指数,品目,ジュエリー,132.3
2023-01-01,消費税を除く国内企業物価指数,品目,ジュース,105.7
2023-01-01,消費税を除く国内企業物価指数,品目,スチレンモノマー,190.7
2023-01-01,消費税を除く国内企業物価指数,品目,スチール机・いす,118.7
2023-01-01,消費税を除く国内企業物価指数,品目,ステンレス冷延鋼板,161.7
2023-01-01,消費税を除く国内企業物価指数,品目,ステンレス鋼管,113.4
2023-01-01,消費税を除く国内企業物価指数,品目,スナック菓子,114.7
2023-01-01,消費税を除く国内企業物価指数,品目,スポーツドリンク,106.8
2023-01-01,消費税を除く国内企業物価指数,品目,センサデバイス,103.1
2023-01-01,消費税を除く国内企業物価指数,品目,ソース,112.1
2023-01-01,消費税を除く国内企業物価指数,品目,ソーダ工業製品,129.3
2023-01-01,消費税を除く国内企業物価指数,品目,タオル,104.9
2023-01-01,消費税を除く国内企業物価指数,品目,タービン,100.0
2023-01-01,消費税を除く国内企業物価指数,品目,ダイオード・整流素子,106.2
2023-01-01,消費税を除く国内企業物価指数,品目,ダイヤモンド工具,103.1
2023-01-01,消費税を除く国内企業物価指数,品目,チューインガム,103.0
2023-01-01,消費税を除く国内企業物価指数,品目,チョコレート,103.5
2023-01-01,消費税を除く国内企業物価指数,品目,チーズ,115.1
2023-01-01,消費税を除く国内企業物価指数,品目,ティッシュペーパー,105.0
2023-01-01,消費税を除く国内企業物価指数,品目,トイレットペーパー,104.5
2023-01-01,消費税を除く国内企業物価指数,品目,トラック,100.8
2023-01-01,消費税を除く国内企業物価指数,品目,トランジスタ,101.3
2023-01-01,消費税を除く国内企業物価指数,品目,ドラム缶,145.2
2023-01-01,消費税を除く国内企業物価指数,品目,ナフサ,205.5
2023-01-01,消費税を除く国内企業物価指数,品目,ノンアルコール飲料,107.0
2023-01-01,消費税を除く国内企業物価指数,品目,ノーカーボン紙・粘着紙,124.5
2023-01-01,消費税を除く国内企業物価指数,品目,バス,100.9
2023-01-01,消費税を除く国内企業物価指数,品目,バター,99.5
2023-01-01,消費税を除く国内企業物価指数,品目,バルブ,114.9
2023-01-01,消費税を除く国内企業物価指数,品目,パイプ加工品,103.5
2023-01-01,消費税を除く国内企業物価指数,品目,パレット,127.5
2023-01-01,消費税を除く国内企業物価指数,品目,パン粉,107.5
2023-01-01,消費税を除く国内企業物価指数,品目,パーソナルコンピュータ,111.1
2023-01-01,消費税を除く国内企業物価指数,品目,ビスケット類,103.7
2023-01-01,消費税を除く国内企業物価指数,品目,ビデオ機器・デジタルカメラ,108.7
2023-01-01,消費税を除く国内企業物価指数,品目,ビール,102.3
2023-01-01,消費税を除く国内企業物価指数,品目,ピストンリング,100.3
2023-01-01,消費税を除く国内企業物価指数,品目,フェノール・ビスフェノールＡ,126.3
2023-01-01,消費税を除く国内企業物価指数,品目,フェルト生地・不織布,109.1
2023-01-01,消費税を除く国内企業物価指数,品目,フェロマンガン,188.6
2023-01-01,消費税を除く国内企業物価指数,品目,フォトマスク,113.0
2023-01-01,消費税を除く国内企業物価指数,品目,フォークリフトトラック・同部品,108.6
2023-01-01,消費税を除く国内企業物価指数,品目,フッ素樹脂,125.9
2023-01-01,消費税を除く国内企業物価指数,品目,ブタン・ブチレン・ブタジエン,178.2
2023-01-01,消費税を除く国内企業物価指数,品目,ブリキ・クロムめっき鋼板,136.9
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチックフィルム・シート,113.9
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック加工機械,97.4
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック床材,115.4
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック板,108.5
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック管,139.3
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック継手,116.5
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック被覆銅線,158.7
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック製中空成形容器,107.7
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック製容器（除中空成形）,119.0
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック製日用品,106.6
2023-01-01,消費税を除く国内企業物価指数,品目,プラスチック雨どい,116.2
2023-01-01,消費税を除く国内企業物価指数,品目,プリント配線板,112.8
2023-01-01,消費税を除く国内企業物価指数,品目,プレストレストコンクリート製品,118.1
2023-01-01,消費税を除く国内企業物価指数,品目,プレス機械,98.4
2023-01-01,消費税を除く国内企業物価指数,品目,プログラマブルコントローラ,103.4
2023-01-01,消費税を除く国内企業物価指数,品目,プロピレン,177.2
2023-01-01,消費税を除く国内企業物価指数,品目,ベンゼン,230.6
2023-01-01,消費税を除く国内企業物価指数,品目,ペットフード,111.9
2023-01-01,消費税を除く国内企業物価指数,品目,ボイラ,101.1
2023-01-01,消費税を除く国内企業物価指数,品目,ボルト・ナット,125.1
2023-01-01,消費税を除く国内企業物価指数,品目,ボンベ,132.3
2023-01-01,消費税を除く国内企業物価指数,品目,ポリアミド樹脂,106.5
2023-01-01,消費税を除く国内企業物価指数,品目,ポリエチレン,166.5
2023-01-01,消費税を除く国内企業物価指数,品目,ポリカーボネート,135.5
2023-01-01,消費税を除く国内企業物価指数,品目,ポリスチレン,155.5
2023-01-01,消費税を除く国内企業物価指数,品目,ポリフェニレンサルファイド,116.0
2023-01-01,消費税を除く国内企業物価指数,品目,ポリプロピレン,167.1
2023-01-01,消費税を除く国内企業物価指数,品目,ポルトランドセメント,120.3
2023-01-01,消費税を除く国内企業物価指数,品目,マシニングセンタ,105.2
2023-01-01,消費税を除く国内企業物価指数,品目,マーガリン,129.9
2023-01-01,消費税を除く国内企業物価指数,品目,ミネラルウォーター,115.2
2023-01-01,消費税を除く国内企業物価指数,品目,メタクリル樹脂,129.1
2023-01-01,消費税を除く国内企業物価指数,品目,ヨーグルト,104.6
2023-01-01,消費税を除く国内企業物価指数,品目,ライナー,130.2
2023-01-01,消費税を除く国内企業物価指数,品目,ルウ,106.8
2023-01-01,消費税を除く国内企業物価指数,品目,ルームユニット,112.0
2023-01-01,消費税を除く国内企業物価指数,品目,レトルト食品,105.8
2023-01-01,消費税を除く国内企業物価指数,品目,ロボット,101.5
2023-01-01,消費税を除く国内企業物価指数,品目,ローラチェーン,98.4
2023-01-01,消費税を除く国内企業物価指数,品目,ワイヤフォーミングマシン,99.5
2023-01-01,消費税を除く国内企業物価指数,品目,ワイヤロープ・ＰＣ鋼より線,124.0
2023-01-01,消費税を除く国内企業物価指数,品目,ワイヤーハーネス,109.4
2023-01-01,消費税を除く国内企業物価指数,品目,上水道,101.5
2023-01-01,消費税を除く国内企業物価指数,品目,下着類,108.2
2023-01-01,消費税を除く国内企業物価指数,品目,中しん原紙,133.4
2023-01-01,消費税を除く国内企業物価指数,品目,中華めん,110.2
2023-01-01,消費税を除く国内企業物価指数,品目,丸太,131.9
2023-01-01,消費税を除く国内企業物価指数,品目,乗用車,100.9
2023-01-01,消費税を除く国内企業物価指数,品目,乳飲料・乳酸菌飲料,104.9
2023-01-01,消費税を除く国内企業物価指数,品目,乾電池,107.8
2023-01-01,消費税を除く国内企業物価指数,品目,事務所用・店舗用装備品,117.8
2023-01-01,消費税を除く国内企業物価指数,品目,事業用電力,165.7
2023-01-01,消費税を除く国内企業物価指数,品目,二輪自動車,107.3
2023-01-01,消費税を除く国内企業物価指数,品目,亜鉛めっき鋼板,171.8
2023-01-01,消費税を除く国内企業物価指数,品目,交通信号保安装置,108.3
2023-01-01,消費税を除く国内企業物価指数,品目,人体安全保護具・救命具,102.7
2023-01-01,消費税を除く国内企業物価指数,品目,人造氷,100.7
2023-01-01,消費税を除く国内企業物価指数,品目,仕上用・皮膚用化粧品,106.8
2023-01-01,消費税を除く国内企業物価指数,品目,住宅建築用木製組立材料,172.2
2023-01-01,消費税を除く国内企業物価指数,品目,充電発電機,111.0
2023-01-01,消費税を除く国内企業物価指数,品目,光電変換素子,100.3
2023-01-01,消費税を除く国内企業物価指数,品目,再生プラスチック成形材料,189.8
2023-01-01,消費税を除く国内企業物価指数,品目,写真感光材料,99.1
2023-01-01,消費税を除く国内企業物価指数,品目,冷凍・冷蔵用ショーケース,106.4
2023-01-01,消費税を除く国内企業物価指数,品目,冷凍機,107.4
2023-01-01,消費税を除く国内企業物価指数,品目,冷凍調理食品,116.0
2023-01-01,消費税を除く国内企業物価指数,品目,冷延広幅帯鋼,171.0
2023-01-01,消費税を除く国内企業物価指数,品目,冷延電気鋼帯,168.9
2023-01-01,消費税を除く国内企業物価指数,品目,処理牛乳,107.8
2023-01-01,消費税を除く国内企業物価指数,品目,凸版印刷物,109.0
2023-01-01,消費税を除く国内企業物価指数,品目,刃物・道具類,105.9
2023-01-01,消費税を除く国内企業物価指数,品目,分析機器,107.2
2023-01-01,消費税を除く国内企業物価指数,品目,分電盤,113.7
2023-01-01,消費税を除く国内企業物価指数,品目,加工原紙,114.4
2023-01-01,消費税を除く国内企業物価指数,品目,包装・荷造機械,102.5
2023-01-01,消費税を除く国内企業物価指数,品目,化学機械,105.5
2023-01-01,消費税を除く国内企業物価指数,品目,化学繊維,109.7
2023-01-01,消費税を除く国内企業物価指数,品目,化学肥料,195.0
2023-01-01,消費税を除く国内企業物価指数,品目,医療・衛生用ゴム製品,105.5
2023-01-01,消費税を除く国内企業物価指数,品目,医療・衛生用プラスチック製品,100.2
2023-01-01,消費税を除く国内企業物価指数,品目,医療用品,94.1
2023-01-01,消費税を除く国内企業物価指数,品目,医療用機器,99.4
2023-01-01,消費税を除く国内企業物価指数,品目,医療用計測器,87.9
2023-01-01,消費税を除く国内企業物価指数,品目,医薬品（除動物用）,91.4
2023-01-01,消費税を除く国内企業物価指数,品目,半導体・ＩＣ測定器,95.1
2023-01-01,消費税を除く国内企業物価指数,品目,半導体製造装置（除フラットパネルディスプレイ製造装置）,94.8
2023-01-01,消費税を除く国内企業物価指数,品目,印刷インキ,111.4
2023-01-01,消費税を除く国内企業物価指数,品目,印刷装置,112.2
2023-01-01,消費税を除く国内企業物価指数,品目,印刷関連機械,108.6
2023-01-01,消費税を除く国内企業物価指数,品目,即席みそ汁・インスタントスープ,104.4
2023-01-01,消費税を除く国内企業物価指数,品目,即席めん,108.3
2023-01-01,消費税を除く国内企業物価指数,品目,厚中板,173.3
2023-01-01,消費税を除く国内企業物価指数,品目,原乳,104.7
2023-01-01,消費税を除く国内企業物価指数,品目,古紙,118.4
2023-01-01,消費税を除く国内企業物価指数,品目,合わせガラス,112.2
2023-01-01,消費税を除く国内企業物価指数,品目,合成アセトン,150.3
2023-01-01,消費税を除く国内企業物価指数,品目,合成ゴム,165.4
2023-01-01,消費税を除く国内企業物価指数,品目,合成染料,110.6
2023-01-01,消費税を除く国内企業物価指数,品目,合成樹脂塗料,118.4
2023-01-01,消費税を除く国内企業物価指数,品目,合成皮革,116.8
2023-01-01,消費税を除く国内企業物価指数,品目,和生菓子,108.3
2023-01-01,消費税を除く国内企業物価指数,品目,和風めん,109.2
2023-01-01,消費税を除く国内企業物価指数,品目,固定局通信装置,103.9
2023-01-01,消費税を除く国内企業物価指数,品目,圧力計・流量計,101.4
2023-01-01,消費税を除く国内企業物価指数,品目,圧縮ガス・液化ガス,107.7
2023-01-01,消費税を除く国内企業物価指数,品目,圧縮機・送風機,102.4
2023-01-01,消費税を除く国内企業物価指数,品目,塗工印刷用紙,123.4
2023-01-01,消費税を除く国内企業物価指数,品目,塩,128.3
2023-01-01,消費税を除く国内企業物価指数,品目,塩化ビニルモノマー,144.5
2023-01-01,消費税を除く国内企業物価指数,品目,塩化ビニル樹脂,143.8
2023-01-01,消費税を除く国内企業物価指数,品目,塩干・塩蔵品,125.4
2023-01-01,消費税を除く国内企業物価指数,品目,壁紙・ふすま紙,128.4
2023-01-01,消費税を除く国内企業物価指数,品目,変圧器・計器用変成器,113.6
2023-01-01,消費税を除く国内企業物価指数,品目,変換部品,112.6
2023-01-01,消費税を除く国内企業物価指数,品目,変速機,114.4
2023-01-01,消費税を除く国内企業物価指数,品目,外衣・シャツ,110.8
2023-01-01,消費税を除く国内企業物価指数,品目,外部記憶装置,95.9
2023-01-01,消費税を除く国内企業物価指数,品目,大人用紙おむつ,106.5
2023-01-01,消費税を除く国内企業物価指数,品目,天然ガス,263.2
2023-01-01,消費税を除く国内企業物価指数,品目,始動電動機,112.2
2023-01-01,消費税を除く国内企業物価指数,品目,娯楽機器,102.4
2023-01-01,消費税を除く国内企業物価指数,品目,子供用紙おむつ,104.1
2023-01-01,消費税を除く国内企業物価指数,品目,家庭用合成洗剤,103.3
2023-01-01,消費税を除く国内企業物価指数,品目,寝具,113.8
2023-01-01,消費税を除く国内企業物価指数,品目,封筒,105.7
2023-01-01,消費税を除く国内企業物価指数,品目,小形棒鋼,162.8
2023-01-01,消費税を除く国内企業物価指数,品目,小麦粉,127.0
2023-01-01,消費税を除く国内企業物価指数,品目,工具鋼,118.3
2023-01-01,消費税を除く国内企業物価指数,品目,工業用スポンジ製品,101.8
2023-01-01,消費税を除く国内企業物価指数,品目,工業用水,98.8
2023-01-01,消費税を除く国内企業物価指数,品目,工業計器,105.5
2023-01-01,消費税を除く国内企業物価指数,品目,巻上機,109.9
2023-01-01,消費税を除く国内企業物価指数,品目,干のり,97.7
2023-01-01,消費税を除く国内企業物価指数,品目,平版印刷物,107.3
2023-01-01,消費税を除く国内企業物価指数,品目,床板,121.1
2023-01-01,消費税を除く国内企業物価指数,品目,建築用板金製品,120.4
2023-01-01,消費税を除く国内企業物価指数,品目,建設用クレーン,106.7
2023-01-01,消費税を除く国内企業物価指数,品目,建設用トラクタ,103.9
2023-01-01,消費税を除く国内企業物価指数,品目,強化ガラス,110.8
2023-01-01,消費税を除く国内企業物価指数,品目,強化プラスチック管板類,124.0
2023-01-01,消費税を除く国内企業物価指数,品目,形鋼,158.6
2023-01-01,消費税を除く国内企業物価指数,品目,情報用紙,113.7
2023-01-01,消費税を除く国内企業物価指数,品目,懸架・制動装置部品,102.6
2023-01-01,消費税を除く国内企業物価指数,品目,掘さく機,106.7
2023-01-01,消費税を除く国内企業物価指数,品目,接着剤,109.5
2023-01-01,消費税を除く国内企業物価指数,品目,接続部品,101.8
2023-01-01,消費税を除く国内企業物価指数,品目,換気扇,107.8
2023-01-01,消費税を除く国内企業物価指数,品目,敷物,107.8
2023-01-01,消費税を除く国内企業物価指数,品目,新聞用紙,110.2
2023-01-01,消費税を除く国内企業物価指数,品目,旋盤,105.8
2023-01-01,消費税を除く国内企業物価指数,品目,日用紙製品,110.3
2023-01-01,消費税を除く国内企業物価指数,品目,普通合板,186.3
2023-01-01,消費税を除く国内企業物価指数,品目,普通鋼鋼管,150.0
2023-01-01,消費税を除く国内企業物価指数,品目,普通鋼鋼線・特殊鋼鋼線,140.0
2023-01-01,消費税を除く国内企業物価指数,品目,有線電気通信機器,103.0
2023-01-01,消費税を除く国内企業物価指数,品目,木材チップ,108.1
2023-01-01,消費税を除く国内企業物価指数,品目,木箱,117.7
2023-01-01,消費税を除く国内企業物価指数,品目,木製建具,106.5
2023-01-01,消費税を除く国内企業物価指数,品目,木製机・いす,110.8
2023-01-01,消費税を除く国内企業物価指数,品目,木製棚,113.4
2023-01-01,消費税を除く国内企業物価指数,品目,木製流し台セット,113.7
2023-01-01,消費税を除く国内企業物価指数,品目,板,123.2
2023-01-01,消費税を除く国内企業物価指数,品目,板ガラス,112.2
2023-01-01,消費税を除く国内企業物価指数,品目,果実・野菜缶詰,114.1
2023-01-01,消費税を除く国内企業物価指数,品目,果実酒・チューハイ,106.7
2023-01-01,消費税を除く国内企業物価指数,品目,架線金物,129.3
2023-01-01,消費税を除く国内企業物価指数,品目,柔軟仕上げ剤,97.4
2023-01-01,消費税を除く国内企業物価指数,品目,梱包用材,146.6
2023-01-01,消費税を除く国内企業物価指数,品目,植物油搾かす,186.0
2023-01-01,消費税を除く国内企業物価指数,品目,植物油脂（除混合植物油脂）,161.9
2023-01-01,消費税を除く国内企業物価指数,品目,業務用エアコン,105.7
2023-01-01,消費税を除く国内企業物価指数,品目,構造用合金鋼,149.7
2023-01-01,消費税を除く国内企業物価指数,品目,橋りょう,110.3
2023-01-01,消費税を除く国内企業物価指数,品目,機械構造用炭素鋼,150.1
2023-01-01,消費税を除く国内企業物価指数,品目,機械用銑鉄鋳物,126.7
2023-01-01,消費税を除く国内企業物価指数,品目,歯磨,99.1
2023-01-01,消費税を除く国内企業物価指数,品目,歯科材料,104.1
2023-01-01,消費税を除く国内企業物価指数,品目,歯科用機器,102.4
2023-01-01,消費税を除く国内企業物価指数,品目,歯車,112.4
2023-01-01,消費税を除く国内企業物価指数,品目,段ボール,123.4
2023-01-01,消費税を除く国内企業物価指数,品目,段ボール箱,111.3
2023-01-01,消費税を除く国内企業物価指数,品目,民生用エアコンディショナ,104.5
2023-01-01,消費税を除く国内企業物価指数,品目,気泡コンクリート製品,107.0
2023-01-01,消費税を除く国内企業物価指数,品目,水中ポンプ,109.1
2023-01-01,消費税を除く国内企業物価指数,品目,水晶振動子,103.1
2023-01-01,消費税を除く国内企業物価指数,品目,水産びん・かん詰,114.9
2023-01-01,消費税を除く国内企業物価指数,品目,水産物漬物,115.3
2023-01-01,消費税を除く国内企業物価指数,品目,氷菓,105.5
2023-01-01,消費税を除く国内企業物価指数,品目,永久磁石,144.7
2023-01-01,消費税を除く国内企業物価指数,品目,油圧シリンダ,116.6
2023-01-01,消費税を除く国内企業物価指数,品目,油圧バルブ,101.1
2023-01-01,消費税を除く国内企業物価指数,品目,油圧モータ,101.7
2023-01-01,消費税を除く国内企業物価指数,品目,洋生菓子,107.1
2023-01-01,消費税を除く国内企業物価指数,品目,洋風めん,123.4
2023-01-01,消費税を除く国内企業物価指数,品目,消火器,113.9
2023-01-01,消費税を除く国内企業物価指数,品目,液化石油ガス,186.1
2023-01-01,消費税を除く国内企業物価指数,品目,液晶パネル,94.4
2023-01-01,消費税を除く国内企業物価指数,品目,混合植物油脂,172.6
2023-01-01,消費税を除く国内企業物価指数,品目,清酒,106.9
2023-01-01,消費税を除く国内企業物価指数,品目,溶接棒,123.9
2023-01-01,消費税を除く国内企業物価指数,品目,漂白剤,100.1
2023-01-01,消費税を除く国内企業物価指数,品目,漬物,103.1
2023-01-01,消費税を除く国内企業物価指数,品目,潤滑油,131.7
2023-01-01,消費税を除く国内企業物価指数,品目,灯油,159.8
2023-01-01,消費税を除く国内企業物価指数,品目,炭素・黒鉛製品,101.6
2023-01-01,消費税を除く国内企業物価指数,品目,炭酸飲料,107.8
2023-01-01,消費税を除く国内企業物価指数,品目,無機顔料,143.5
2023-01-01,消費税を除く国内企業物価指数,品目,無線応用装置,104.1
2023-01-01,消費税を除く国内企業物価指数,品目,焼ちゅう,99.8
2023-01-01,消費税を除く国内企業物価指数,品目,熱延広幅帯鋼,183.1
2023-01-01,消費税を除く国内企業物価指数,品目,熱硬化性樹脂,130.2
2023-01-01,消費税を除く国内企業物価指数,品目,牛肉,107.3
2023-01-01,消費税を除く国内企業物価指数,品目,特別用途車,105.3
2023-01-01,消費税を除く国内企業物価指数,品目,特殊印刷物,103.5
2023-01-01,消費税を除く国内企業物価指数,品目,特殊合板,149.8
2023-01-01,消費税を除く国内企業物価指数,品目,特殊用途鋼,164.1
2023-01-01,消費税を除く国内企業物価指数,品目,特殊鋼切削工具,108.1
2023-01-01,消費税を除く国内企業物価指数,品目,玄米,90.8
2023-01-01,消費税を除く国内企業物価指数,品目,玉軸受,106.7
2023-01-01,消費税を除く国内企業物価指数,品目,理化学機器,100.9
2023-01-01,消費税を除く国内企業物価指数,品目,理容用電気器具,109.3
2023-01-01,消費税を除く国内企業物価指数,品目,生クリーム,101.9
2023-01-01,消費税を除く国内企業物価指数,品目,生コンクリート,116.1
2023-01-01,消費税を除く国内企業物価指数,品目,生理用品,109.5
2023-01-01,消費税を除く国内企業物価指数,品目,生石灰,126.8
2023-01-01,消費税を除く国内企業物価指数,品目,田植機,102.7
2023-01-01,消費税を除く国内企業物価指数,品目,界面活性剤,141.2
2023-01-01,消費税を除く国内企業物価指数,品目,異性化糖,145.9
2023-01-01,消費税を除く国内企業物価指数,品目,病院用器具,99.6
2023-01-01,消費税を除く国内企業物価指数,品目,発泡酒・新ジャンル,112.6
2023-01-01,消費税を除く国内企業物価指数,品目,白板紙,120.8
2023-01-01,消費税を除く国内企業物価指数,品目,監視制御装置,98.4
2023-01-01,消費税を除く国内企業物価指数,品目,看板・標識機,103.9
2023-01-01,消費税を除く国内企業物価指数,品目,真空ポンプ,103.4
2023-01-01,消費税を除く国内企業物価指数,品目,眼鏡枠・レンズ,97.4
2023-01-01,消費税を除く国内企業物価指数,品目,石けん・身体洗浄剤,105.5
2023-01-01,消費税を除く国内企業物価指数,品目,石こうボード・粘土かわら,121.6
2023-01-01,消費税を除く国内企業物価指数,品目,石工品,104.4
2023-01-01,消費税を除く国内企業物価指数,品目,石油暖房装置,110.3
2023-01-01,消費税を除く国内企業物価指数,品目,石灰石,105.4
2023-01-01,消費税を除く国内企業物価指数,品目,石炭コークス,234.2
2023-01-01,消費税を除く国内企業物価指数,品目,砂利,109.8
2023-01-01,消費税を除く国内企業物価指数,品目,砂糖,125.6
2023-01-01,消費税を除く国内企業物価指数,品目,研削盤,104.1
2023-01-01,消費税を除く国内企業物価指数,品目,研磨材,112.2
2023-01-01,消費税を除く国内企業物価指数,品目,砕石,107.4
2023-01-01,消費税を除く国内企業物価指数,品目,硬質プラスチック発泡製品,124.1
2023-01-01,消費税を除く国内企業物価指数,品目,磁性材部品,109.1
2023-01-01,消費税を除く国内企業物価指数,品目,磨棒鋼,143.0
2023-01-01,消費税を除く国内企業物価指数,品目,穀物処理機械,109.9
2023-01-01,消費税を除く国内企業物価指数,品目,積算体積計,99.4
2023-01-01,消費税を除く国内企業物価指数,品目,空気動工具・電動工具,104.0
