date,indicator_name,classification1,classification2,close,category,region,refresh,source,unit,code,series_name,label_raw
2020-01-01,消費税を除く国内企業物価指数,品目,ゴムホース,100.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴムホース
2020-01-01,消費税を除く国内企業物価指数,品目,ゴムロール,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950018,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴムロール
2020-01-01,消費税を除く国内企業物価指数,品目,ゴム練生地,102.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950022,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴム練生地
2020-01-01,消費税を除く国内企業物価指数,品目,ゴム製パッキン,100.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950019,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴム製パッキン
2020-01-01,消費税を除く国内企業物価指数,品目,サプリメント,100.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150059,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____サプリメント
2020-01-01,消費税を除く国内企業物価指数,品目,サーミスタ,100.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550004,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____サーミスタ
2020-01-01,消費税を除く国内企業物価指数,品目,シャシー・車体構成部品,99.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850009,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シャシー・車体構成部品
2020-01-01,消費税を除く国内企業物価指数,品目,シャッター,97.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シャッター
2020-01-01,消費税を除く国内企業物価指数,品目,ショートニング,101.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150043,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ショートニング
2020-01-01,消費税を除く国内企業物価指数,品目,シリアル,97.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150033,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シリアル
2020-01-01,消費税を除く国内企業物価指数,品目,シリコンウエハ,101.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550017,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シリコンウエハ
2020-01-01,消費税を除く国内企業物価指数,品目,シンナー,101.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550043,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シンナー
2020-01-01,消費税を除く国内企業物価指数,品目,ジェット燃料油,128.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ジェット燃料油
2020-01-01,消費税を除く国内企業物価指数,品目,ジュエリー,101.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950027,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ジュエリー
2020-01-01,消費税を除く国内企業物価指数,品目,ジュース,100.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150075,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ジュース
2020-01-01,消費税を除く国内企業物価指数,品目,スチレンモノマー,131.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550017,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スチレンモノマー
2020-01-01,消費税を除く国内企業物価指数,品目,スチール机・いす,98.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950004,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スチール机・いす
2020-01-01,消費税を除く国内企業物価指数,品目,ステンレス冷延鋼板,101.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200950016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ステンレス冷延鋼板
2020-01-01,消費税を除く国内企業物価指数,品目,ステンレス鋼管,100.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200950012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ステンレス鋼管
2020-01-01,消費税を除く国内企業物価指数,品目,スナック菓子,99.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150030,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スナック菓子
2020-01-01,消費税を除く国内企業物価指数,品目,スポーツドリンク,99.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150079,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スポーツドリンク
2020-01-01,消費税を除く国内企業物価指数,品目,センサデバイス,100.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550018,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____センサデバイス
2020-01-01,消費税を除く国内企業物価指数,品目,ソース,100.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150047,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ソース
2020-01-01,消費税を除く国内企業物価指数,品目,ソーダ工業製品,100.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ソーダ工業製品
2020-01-01,消費税を除く国内企業物価指数,品目,タオル,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200250010,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____タオル
2020-01-01,消費税を除く国内企業物価指数,品目,タービン,97.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____タービン
2020-01-01,消費税を除く国内企業物価指数,品目,ダイオード・整流素子,101.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ダイオード・整流素子
2020-01-01,消費税を除く国内企業物価指数,品目,ダイヤモンド工具,102.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201350024,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ダイヤモンド工具
2020-01-01,消費税を除く国内企業物価指数,品目,チューインガム,100.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150029,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____チューインガム
2020-01-01,消費税を除く国内企業物価指数,品目,チョコレート,98.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150028,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____チョコレート
2020-01-01,消費税を除く国内企業物価指数,品目,チーズ,99.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____チーズ
2020-01-01,消費税を除く国内企業物価指数,品目,ティッシュペーパー,99.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450020,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ティッシュペーパー
2020-01-01,消費税を除く国内企業物価指数,品目,トイレットペーパー,98.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450021,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____トイレットペーパー
2020-01-01,消費税を除く国内企業物価指数,品目,トラック,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____トラック
2020-01-01,消費税を除く国内企業物価指数,品目,トランジスタ,99.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____トランジスタ
2020-01-01,消費税を除く国内企業物価指数,品目,ドラム缶,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150014,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ドラム缶
2020-01-01,消費税を除く国内企業物価指数,品目,ナフサ,136.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ナフサ
2020-01-01,消費税を除く国内企業物価指数,品目,ノンアルコール飲料,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150081,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ノンアルコール飲料
2020-01-01,消費税を除く国内企業物価指数,品目,ノーカーボン紙・粘着紙,99.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ノーカーボン紙・粘着紙
2020-01-01,消費税を除く国内企業物価指数,品目,バス,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____バス
2020-01-01,消費税を除く国内企業物価指数,品目,バター,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150004,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____バター
2020-01-01,消費税を除く国内企業物価指数,品目,バルブ,101.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250024,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____バルブ
2020-01-01,消費税を除く国内企業物価指数,品目,パイプ加工品,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250025,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パイプ加工品
2020-01-01,消費税を除く国内企業物価指数,品目,パレット,100.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950031,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パレット
2020-01-01,消費税を除く国内企業物価指数,品目,パン粉,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150064,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パン粉
2020-01-01,消費税を除く国内企業物価指数,品目,パーソナルコンピュータ,100.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201750007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パーソナルコンピュータ
2020-01-01,消費税を除く国内企業物価指数,品目,ビスケット類,99.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150025,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ビスケット類
2020-01-01,消費税を除く国内企業物価指数,品目,ビデオ機器・デジタルカメラ,102.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201750005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ビデオ機器・デジタルカメラ
2020-01-01,消費税を除く国内企業物価指数,品目,ビール,101.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150066,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ビール
2020-01-01,消費税を除く国内企業物価指数,品目,ピストンリング,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250026,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ピストンリング
2020-01-01,消費税を除く国内企業物価指数,品目,フェノール・ビスフェノールＡ,104.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550018,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____フェノール・ビスフェノールＡ
2020-01-01,消費税を除く国内企業物価指数,品目,フェルト生地・不織布,100.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200250003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____フェルト生地・不織布
2020-01-01,消費税を除く国内企業物価指数,品目,フェロマンガン,105.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200950001,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____フェロマンガン
