date,indicator_name,classification1,classification2,close
2026-01-01,消費税を除く国内企業物価指数,品目,ブリキ・クロムめっき鋼板,142.0
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチックフィルム・シート,119.4
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック加工機械,120.9
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック床材,128.0
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック板,126.2
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック管,151.4
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック継手,134.1
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック被覆銅線,272.5
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック製中空成形容器,111.7
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック製容器（除中空成形）,127.4
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック製日用品,108.2
2026-01-01,消費税を除く国内企業物価指数,品目,プラスチック雨どい,125.9
2026-01-01,消費税を除く国内企業物価指数,品目,プリント配線板,120.7
2026-01-01,消費税を除く国内企業物価指数,品目,プレストレストコンクリート製品,144.0
2026-01-01,消費税を除く国内企業物価指数,品目,プレス機械,105.6
2026-01-01,消費税を除く国内企業物価指数,品目,プログラマブルコントローラ,112.6
2026-01-01,消費税を除く国内企業物価指数,品目,プロピレン,175.0
2026-01-01,消費税を除く国内企業物価指数,品目,ベンゼン,218.5
2026-01-01,消費税を除く国内企業物価指数,品目,ペットフード,123.5
2026-01-01,消費税を除く国内企業物価指数,品目,ボイラ,104.6
2026-01-01,消費税を除く国内企業物価指数,品目,ボルト・ナット,130.7
2026-01-01,消費税を除く国内企業物価指数,品目,ボンベ,144.4
2026-01-01,消費税を除く国内企業物価指数,品目,ポリアミド樹脂,139.8
2026-01-01,消費税を除く国内企業物価指数,品目,ポリエチレン,155.8
2026-01-01,消費税を除く国内企業物価指数,品目,ポリカーボネート,131.6
2026-01-01,消費税を除く国内企業物価指数,品目,ポリスチレン,155.7
2026-01-01,消費税を除く国内企業物価指数,品目,ポリフェニレンサルファイド,118.4
2026-01-01,消費税を除く国内企業物価指数,品目,ポリプロピレン,164.2
2026-01-01,消費税を除く国内企業物価指数,品目,ポルトランドセメント,165.8
2026-01-01,消費税を除く国内企業物価指数,品目,マシニングセンタ,125.8
2026-01-01,消費税を除く国内企業物価指数,品目,マーガリン,140.8
2026-01-01,消費税を除く国内企業物価指数,品目,ミネラルウォーター,127.2
2026-01-01,消費税を除く国内企業物価指数,品目,メタクリル樹脂,133.7
2026-01-01,消費税を除く国内企業物価指数,品目,ヨーグルト,117.3
2026-01-01,消費税を除く国内企業物価指数,品目,ライナー,140.4
2026-01-01,消費税を除く国内企業物価指数,品目,ルウ,131.2
2026-01-01,消費税を除く国内企業物価指数,品目,ルームユニット,123.8
2026-01-01,消費税を除く国内企業物価指数,品目,レトルト食品,113.1
2026-01-01,消費税を除く国内企業物価指数,品目,ロボット,102.5
2026-01-01,消費税を除く国内企業物価指数,品目,ローラチェーン,107.6
2026-01-01,消費税を除く国内企業物価指数,品目,ワイヤフォーミングマシン,101.2
2026-01-01,消費税を除く国内企業物価指数,品目,ワイヤロープ・ＰＣ鋼より線,153.2
2026-01-01,消費税を除く国内企業物価指数,品目,ワイヤーハーネス,116.9
2026-01-01,消費税を除く国内企業物価指数,品目,上水道,106.5
2026-01-01,消費税を除く国内企業物価指数,品目,下着類,110.6
2026-01-01,消費税を除く国内企業物価指数,品目,中しん原紙,138.7
2026-01-01,消費税を除く国内企業物価指数,品目,中華めん,133.1
2026-01-01,消費税を除く国内企業物価指数,品目,丸太,123.3
2026-01-01,消費税を除く国内企業物価指数,品目,乗用車,104.2
2026-01-01,消費税を除く国内企業物価指数,品目,乳飲料・乳酸菌飲料,120.5
2026-01-01,消費税を除く国内企業物価指数,品目,乾電池,130.8
2026-01-01,消費税を除く国内企業物価指数,品目,事務所用・店舗用装備品,132.4
2026-01-01,消費税を除く国内企業物価指数,品目,事業用電力,129.9
2026-01-01,消費税を除く国内企業物価指数,品目,二輪自動車,110.8
2026-01-01,消費税を除く国内企業物価指数,品目,亜鉛めっき鋼板,146.1
2026-01-01,消費税を除く国内企業物価指数,品目,交通信号保安装置,120.0
2026-01-01,消費税を除く国内企業物価指数,品目,人体安全保護具・救命具,103.1
2026-01-01,消費税を除く国内企業物価指数,品目,人造氷,118.1
2026-01-01,消費税を除く国内企業物価指数,品目,仕上用・皮膚用化粧品,106.8
2026-01-01,消費税を除く国内企業物価指数,品目,住宅建築用木製組立材料,150.5
2026-01-01,消費税を除く国内企業物価指数,品目,充電発電機,121.7
2026-01-01,消費税を除く国内企業物価指数,品目,光電変換素子,101.2
2026-01-01,消費税を除く国内企業物価指数,品目,再生プラスチック成形材料,138.7
2026-01-01,消費税を除く国内企業物価指数,品目,写真感光材料,106.4
2026-01-01,消費税を除く国内企業物価指数,品目,冷凍・冷蔵用ショーケース,114.0
2026-01-01,消費税を除く国内企業物価指数,品目,冷凍機,116.9
2026-01-01,消費税を除く国内企業物価指数,品目,冷凍調理食品,127.3
2026-01-01,消費税を除く国内企業物価指数,品目,冷延広幅帯鋼,139.2
2026-01-01,消費税を除く国内企業物価指数,品目,冷延電気鋼帯,178.4
2026-01-01,消費税を除く国内企業物価指数,品目,処理牛乳,124.8
2026-01-01,消費税を除く国内企業物価指数,品目,凸版印刷物,117.5
2026-01-01,消費税を除く国内企業物価指数,品目,刃物・道具類,109.7
2026-01-01,消費税を除く国内企業物価指数,品目,分析機器,114.4
2026-01-01,消費税を除く国内企業物価指数,品目,分電盤,142.5
2026-01-01,消費税を除く国内企業物価指数,品目,加工原紙,137.0
2026-01-01,消費税を除く国内企業物価指数,品目,包装・荷造機械,114.2
2026-01-01,消費税を除く国内企業物価指数,品目,化学機械,116.3
2026-01-01,消費税を除く国内企業物価指数,品目,化学繊維,111.4
2026-01-01,消費税を除く国内企業物価指数,品目,化学肥料,161.2
2026-01-01,消費税を除く国内企業物価指数,品目,医療・衛生用ゴム製品,108.2
2026-01-01,消費税を除く国内企業物価指数,品目,医療・衛生用プラスチック製品,108.7
2026-01-01,消費税を除く国内企業物価指数,品目,医療用品,95.2
2026-01-01,消費税を除く国内企業物価指数,品目,医療用機器,103.9
2026-01-01,消費税を除く国内企業物価指数,品目,医療用計測器,97.5
2026-01-01,消費税を除く国内企業物価指数,品目,医薬品（除動物用）,83.9
2026-01-01,消費税を除く国内企業物価指数,品目,半導体・ＩＣ測定器,89.9
2026-01-01,消費税を除く国内企業物価指数,品目,半導体製造装置（除フラットパネルディスプレイ製造装置）,107.7
2026-01-01,消費税を除く国内企業物価指数,品目,印刷インキ,137.2
2026-01-01,消費税を除く国内企業物価指数,品目,印刷装置,115.2
2026-01-01,消費税を除く国内企業物価指数,品目,印刷関連機械,130.7
2026-01-01,消費税を除く国内企業物価指数,品目,即席みそ汁・インスタントスープ,121.0
2026-01-01,消費税を除く国内企業物価指数,品目,即席めん,117.2
2026-01-01,消費税を除く国内企業物価指数,品目,厚中板,150.8
2026-01-01,消費税を除く国内企業物価指数,品目,原乳,121.0
2026-01-01,消費税を除く国内企業物価指数,品目,古紙,119.5
2026-01-01,消費税を除く国内企業物価指数,品目,合わせガラス,127.9
2026-01-01,消費税を除く国内企業物価指数,品目,合成アセトン,137.2
2026-01-01,消費税を除く国内企業物価指数,品目,合成ゴム,158.5
2026-01-01,消費税を除く国内企業物価指数,品目,合成染料,114.7
2026-01-01,消費税を除く国内企業物価指数,品目,合成樹脂塗料,121.0
2026-01-01,消費税を除く国内企業物価指数,品目,合成皮革,141.2
2026-01-01,消費税を除く国内企業物価指数,品目,和生菓子,122.1
2026-01-01,消費税を除く国内企業物価指数,品目,和風めん,120.6
2026-01-01,消費税を除く国内企業物価指数,品目,固定局通信装置,132.1
2026-01-01,消費税を除く国内企業物価指数,品目,圧力計・流量計,105.0
2026-01-01,消費税を除く国内企業物価指数,品目,圧縮ガス・液化ガス,125.6
2026-01-01,消費税を除く国内企業物価指数,品目,圧縮機・送風機,124.5
2026-01-01,消費税を除く国内企業物価指数,品目,塗工印刷用紙,136.7
2026-01-01,消費税を除く国内企業物価指数,品目,塩,141.7
2026-01-01,消費税を除く国内企業物価指数,品目,塩化ビニルモノマー,135.4
2026-01-01,消費税を除く国内企業物価指数,品目,塩化ビニル樹脂,146.2
2026-01-01,消費税を除く国内企業物価指数,品目,塩干・塩蔵品,190.5
2026-01-01,消費税を除く国内企業物価指数,品目,壁紙・ふすま紙,153.7
2026-01-01,消費税を除く国内企業物価指数,品目,変圧器・計器用変成器,153.7
2026-01-01,消費税を除く国内企業物価指数,品目,変換部品,127.5
2026-01-01,消費税を除く国内企業物価指数,品目,変速機,126.0
2026-01-01,消費税を除く国内企業物価指数,品目,外衣・シャツ,117.6
2026-01-01,消費税を除く国内企業物価指数,品目,外部記憶装置,121.9
2026-01-01,消費税を除く国内企業物価指数,品目,大人用紙おむつ,122.5
2026-01-01,消費税を除く国内企業物価指数,品目,天然ガス,163.8
2026-01-01,消費税を除く国内企業物価指数,品目,始動電動機,121.9
2026-01-01,消費税を除く国内企業物価指数,品目,娯楽機器,104.9
2026-01-01,消費税を除く国内企業物価指数,品目,子供用紙おむつ,116.4
2026-01-01,消費税を除く国内企業物価指数,品目,家庭用合成洗剤,114.1
2026-01-01,消費税を除く国内企業物価指数,品目,寝具,116.8
2026-01-01,消費税を除く国内企業物価指数,品目,封筒,117.9
2026-01-01,消費税を除く国内企業物価指数,品目,小形棒鋼,149.0
2026-01-01,消費税を除く国内企業物価指数,品目,小麦粉,121.7
2026-01-01,消費税を除く国内企業物価指数,品目,工具鋼,136.9
2026-01-01,消費税を除く国内企業物価指数,品目,工業用スポンジ製品,105.7
2026-01-01,消費税を除く国内企業物価指数,品目,工業用水,102.1
2026-01-01,消費税を除く国内企業物価指数,品目,工業計器,119.1
2026-01-01,消費税を除く国内企業物価指数,品目,巻上機,128.5
2026-01-01,消費税を除く国内企業物価指数,品目,干のり,177.3
2026-01-01,消費税を除く国内企業物価指数,品目,平版印刷物,124.7
2026-01-01,消費税を除く国内企業物価指数,品目,床板,126.6
2026-01-01,消費税を除く国内企業物価指数,品目,建築用板金製品,133.4
2026-01-01,消費税を除く国内企業物価指数,品目,建設用クレーン,112.4
2026-01-01,消費税を除く国内企業物価指数,品目,建設用トラクタ,114.9
2026-01-01,消費税を除く国内企業物価指数,品目,強化ガラス,132.4
2026-01-01,消費税を除く国内企業物価指数,品目,強化プラスチック管板類,139.7
2026-01-01,消費税を除く国内企業物価指数,品目,形鋼,141.8
2026-01-01,消費税を除く国内企業物価指数,品目,情報用紙,128.1
2026-01-01,消費税を除く国内企業物価指数,品目,懸架・制動装置部品,106.9
2026-01-01,消費税を除く国内企業物価指数,品目,掘さく機,115.1
2026-01-01,消費税を除く国内企業物価指数,品目,接着剤,125.3
2026-01-01,消費税を除く国内企業物価指数,品目,接続部品,114.7
2026-01-01,消費税を除く国内企業物価指数,品目,換気扇,135.4
2026-01-01,消費税を除く国内企業物価指数,品目,敷物,112.1
2026-01-01,消費税を除く国内企業物価指数,品目,新聞用紙,132.6
2026-01-01,消費税を除く国内企業物価指数,品目,旋盤,117.4
2026-01-01,消費税を除く国内企業物価指数,品目,日用紙製品,120.6
2026-01-01,消費税を除く国内企業物価指数,品目,普通合板,108.0
2026-01-01,消費税を除く国内企業物価指数,品目,普通鋼鋼管,149.4
2026-01-01,消費税を除く国内企業物価指数,品目,普通鋼鋼線・特殊鋼鋼線,164.1
2026-01-01,消費税を除く国内企業物価指数,品目,有線電気通信機器,112.3
2026-01-01,消費税を除く国内企業物価指数,品目,木材チップ,127.4
2026-01-01,消費税を除く国内企業物価指数,品目,木箱,122.5
2026-01-01,消費税を除く国内企業物価指数,品目,木製建具,115.0
2026-01-01,消費税を除く国内企業物価指数,品目,木製机・いす,124.6
2026-01-01,消費税を除く国内企業物価指数,品目,木製棚,131.4
2026-01-01,消費税を除く国内企業物価指数,品目,木製流し台セット,121.5
2026-01-01,消費税を除く国内企業物価指数,品目,板,118.4
2026-01-01,消費税を除く国内企業物価指数,品目,板ガラス,125.8
2026-01-01,消費税を除く国内企業物価指数,品目,果実・野菜缶詰,154.0
2026-01-01,消費税を除く国内企業物価指数,品目,果実酒・チューハイ,114.1
2026-01-01,消費税を除く国内企業物価指数,品目,架線金物,147.3
2026-01-01,消費税を除く国内企業物価指数,品目,柔軟仕上げ剤,105.4
2026-01-01,消費税を除く国内企業物価指数,品目,梱包用材,150.2
2026-01-01,消費税を除く国内企業物価指数,品目,植物油搾かす,145.0
2026-01-01,消費税を除く国内企業物価指数,品目,植物油脂（除混合植物油脂）,154.0
2026-01-01,消費税を除く国内企業物価指数,品目,業務用エアコン,108.4
2026-01-01,消費税を除く国内企業物価指数,品目,構造用合金鋼,143.3
2026-01-01,消費税を除く国内企業物価指数,品目,橋りょう,140.0
2026-01-01,消費税を除く国内企業物価指数,品目,機械構造用炭素鋼,141.0
2026-01-01,消費税を除く国内企業物価指数,品目,機械用銑鉄鋳物,134.1
2026-01-01,消費税を除く国内企業物価指数,品目,歯磨,94.3
2026-01-01,消費税を除く国内企業物価指数,品目,歯科材料,156.9
2026-01-01,消費税を除く国内企業物価指数,品目,歯科用機器,104.3
2026-01-01,消費税を除く国内企業物価指数,品目,歯車,123.0
2026-01-01,消費税を除く国内企業物価指数,品目,段ボール,135.6
2026-01-01,消費税を除く国内企業物価指数,品目,段ボール箱,125.0
2026-01-01,消費税を除く国内企業物価指数,品目,民生用エアコンディショナ,121.9
2026-01-01,消費税を除く国内企業物価指数,品目,気泡コンクリート製品,119.2
2026-01-01,消費税を除く国内企業物価指数,品目,水中ポンプ,141.5
2026-01-01,消費税を除く国内企業物価指数,品目,水晶振動子,111.3
2026-01-01,消費税を除く国内企業物価指数,品目,水産びん・かん詰,128.1
2026-01-01,消費税を除く国内企業物価指数,品目,水産物漬物,120.3
2026-01-01,消費税を除く国内企業物価指数,品目,氷菓,121.6
2026-01-01,消費税を除く国内企業物価指数,品目,永久磁石,145.7
2026-01-01,消費税を除く国内企業物価指数,品目,油圧シリンダ,125.0
2026-01-01,消費税を除く国内企業物価指数,品目,油圧バルブ,110.4
2026-01-01,消費税を除く国内企業物価指数,品目,油圧モータ,115.2
2026-01-01,消費税を除く国内企業物価指数,品目,洋生菓子,115.7
2026-01-01,消費税を除く国内企業物価指数,品目,洋風めん,125.7
2026-01-01,消費税を除く国内企業物価指数,品目,消火器,126.1
2026-01-01,消費税を除く国内企業物価指数,品目,液化石油ガス,172.6
2026-01-01,消費税を除く国内企業物価指数,品目,液晶パネル,92.7
2026-01-01,消費税を除く国内企業物価指数,品目,混合植物油脂,156.9
2026-01-01,消費税を除く国内企業物価指数,品目,清酒,122.2
2026-01-01,消費税を除く国内企業物価指数,品目,溶接棒,123.5
2026-01-01,消費税を除く国内企業物価指数,品目,漂白剤,128.5
2026-01-01,消費税を除く国内企業物価指数,品目,漬物,112.0
2026-01-01,消費税を除く国内企業物価指数,品目,潤滑油,128.8
2026-01-01,消費税を除く国内企業物価指数,品目,灯油,172.4
2026-01-01,消費税を除く国内企業物価指数,品目,炭素・黒鉛製品,104.2
2026-01-01,消費税を除く国内企業物価指数,品目,炭酸飲料,124.3
2026-01-01,消費税を除く国内企業物価指数,品目,無機顔料,141.8
2026-01-01,消費税を除く国内企業物価指数,品目,無線応用装置,111.0
2026-01-01,消費税を除く国内企業物価指数,品目,焼ちゅう,106.3
2026-01-01,消費税を除く国内企業物価指数,品目,熱延広幅帯鋼,136.3
2026-01-01,消費税を除く国内企業物価指数,品目,熱硬化性樹脂,136.9
2026-01-01,消費税を除く国内企業物価指数,品目,牛肉,106.7
2026-01-01,消費税を除く国内企業物価指数,品目,特別用途車,117.8
2026-01-01,消費税を除く国内企業物価指数,品目,特殊印刷物,114.3
2026-01-01,消費税を除く国内企業物価指数,品目,特殊合板,157.4
2026-01-01,消費税を除く国内企業物価指数,品目,特殊用途鋼,145.9
2026-01-01,消費税を除く国内企業物価指数,品目,特殊鋼切削工具,132.5
2026-01-01,消費税を除く国内企業物価指数,品目,玄米,229.5
2026-01-01,消費税を除く国内企業物価指数,品目,玉軸受,114.6
2026-01-01,消費税を除く国内企業物価指数,品目,理化学機器,113.7
2026-01-01,消費税を除く国内企業物価指数,品目,理容用電気器具,109.1
2026-01-01,消費税を除く国内企業物価指数,品目,生クリーム,125.2
2026-01-01,消費税を除く国内企業物価指数,品目,生コンクリート,156.5
2026-01-01,消費税を除く国内企業物価指数,品目,生理用品,113.2
2026-01-01,消費税を除く国内企業物価指数,品目,生石灰,141.7
2026-01-01,消費税を除く国内企業物価指数,品目,田植機,117.3
2026-01-01,消費税を除く国内企業物価指数,品目,界面活性剤,136.4
2026-01-01,消費税を除く国内企業物価指数,品目,異性化糖,127.8
2026-01-01,消費税を除く国内企業物価指数,品目,病院用器具,129.8
2026-01-01,消費税を除く国内企業物価指数,品目,発泡酒・新ジャンル,128.0
2026-01-01,消費税を除く国内企業物価指数,品目,白板紙,132.9
2026-01-01,消費税を除く国内企業物価指数,品目,監視制御装置,116.2
2026-01-01,消費税を除く国内企業物価指数,品目,看板・標識機,123.2
2026-01-01,消費税を除く国内企業物価指数,品目,真空ポンプ,109.6
2026-01-01,消費税を除く国内企業物価指数,品目,眼鏡枠・レンズ,106.2
2026-01-01,消費税を除く国内企業物価指数,品目,石けん・身体洗浄剤,110.6
2026-01-01,消費税を除く国内企業物価指数,品目,石こうボード・粘土かわら,152.6
2026-01-01,消費税を除く国内企業物価指数,品目,石工品,116.0
2026-01-01,消費税を除く国内企業物価指数,品目,石油暖房装置,124.3
2026-01-01,消費税を除く国内企業物価指数,品目,石灰石,135.1
2026-01-01,消費税を除く国内企業物価指数,品目,石炭コークス,201.5
2026-01-01,消費税を除く国内企業物価指数,品目,砂利,135.6
2026-01-01,消費税を除く国内企業物価指数,品目,砂糖,133.2
2026-01-01,消費税を除く国内企業物価指数,品目,研削盤,127.3
2026-01-01,消費税を除く国内企業物価指数,品目,研磨材,122.0
2026-01-01,消費税を除く国内企業物価指数,品目,砕石,124.7
2026-01-01,消費税を除く国内企業物価指数,品目,硬質プラスチック発泡製品,139.6
2026-01-01,消費税を除く国内企業物価指数,品目,磁性材部品,109.9
2026-01-01,消費税を除く国内企業物価指数,品目,磨棒鋼,147.8
2026-01-01,消費税を除く国内企業物価指数,品目,穀物処理機械,114.3
2026-01-01,消費税を除く国内企業物価指数,品目,積算体積計,105.3
2026-01-01,消費税を除く国内企業物価指数,品目,空気動工具・電動工具,129.3
